what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361311935112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361311941379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361311958449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361311959496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361311959725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361311961353
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1361311979384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361311990689
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1361311991970
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1361312005987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361312007866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361312011728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361312013207
executed,command,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.command.openTask",1361312013222
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1361312014378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361312014425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361312015367
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1361312031161
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1361312042958
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1361312044959
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1361312055388
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361312056909
